director_name,movie_title,movie_imdb_link,title_year,imdb_score
Tim Story,Think Like a Man,https://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,2012,6.6
Tim Story,Barbershop,https://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,2002,6.3
Nicholas Meyer,Star Trek II: The Wrath of Khan,https://www.imdb.com/title/tt0084726/?ref_=fn_tt_tt_1,1982,7.7
Tom Shadyac,Ace Ventura: Pet Detective,https://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,1994,6.9
John Badham,WarGames,https://www.imdb.com/title/tt0086567/?ref_=fn_tt_tt_1,1983,7.1
Peter Weir,Witness,https://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,1985,7.4
Mike McCoy,Act of Valor,https://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,2012,6.5
Anne Fletcher,Step Up,https://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,2006,6.5
Mike Judge,Beavis and Butt-Head Do America,https://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,1996,6.8
Quentin Tarantino,Jackie Brown,https://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1,1997,7.5
Jon Hurwitz,Harold & Kumar Escape from Guantanamo Bay,https://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,2008,6.6
Josh Trank,Chronicle,https://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,2012,7.1
Barbra Streisand,Yentl,https://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,1983,6.6
Terry Gilliam,Time Bandits,https://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,1981,7
Tamra Davis,Crossroads,https://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,2002,3.3
Nima Nourizadeh,Project X,https://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,2012,6.7
Franklin J. Schaffner,Patton,https://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,1970,8
Mark Romanek,One Hour Photo,https://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,2002,6.8
John Erick Dowdle,Quarantine,https://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,2008,6
David Moreau,The Eye,https://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,2008,5.4
Christopher Erskin,Johnson Family Vacation,https://www.imdb.com/title/tt0359517/?ref_=fn_tt_tt_1,2004,4.3
Jesse Dylan,How High,https://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,2001,6.2
Brian Henson,The Muppet Christmas Carol,https://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,1992,7.7
Martin Campbell,Casino Royale,https://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2006,8
Julie Taymor,Frida,https://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,2002,7.4
Dan Cutforth,Katy Perry: Part of Me,https://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,2012,5.9
Josh Boone,The Fault in Our Stars,https://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,2014,7.8
John Dahl,Rounders,https://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,1998,7.4
Chris Rock,Top Five,https://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,2014,6.5
John Frankenheimer,Prophecy,https://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,1979,5.4
David Koepp,Stir of Echoes,https://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,1999,7
,Spartacus: War of the Damned,https://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,,8.6
Stephen Frears,Philomena,https://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,2013,7.6
Mike Binder,The Upside of Anger,https://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,2005,6.9
Franklin J. Schaffner,The Boys from Brazil,https://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,1978,7
Elizabeth Allen Rosenbaum,Aquamarine,https://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,2006,5.3
Jake Schreier,Paper Towns,https://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,2015,6.4
Cheryl Dunye,My Baby's Daddy,https://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,2004,4.5
Alexander Payne,Nebraska,https://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,2013,7.8
Ernest R. Dickerson,Tales from the Crypt: Demon Knight,https://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,1995,6.7
Tim Hill,Max Keeble's Big Move,https://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,2001,5.3
Jason Reitman,Young Adult,https://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,2011,6.3
Mark Neveldine,Crank,https://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,2006,7
Lionel C. Martin,How to Be a Player,https://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1,1997,5.3
Richard LaGravenese,Living Out Loud,https://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,1998,6.6
Sanaa Hamri,Just Wright,https://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,2010,5.8
Jonathan Demme,Rachel Getting Married,https://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,2008,6.7
Bob Rafelson,The Postman Always Rings Twice,https://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,1981,6.6
Peter Webber,Girl with a Pearl Earring,https://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,2003,7
Wolfgang Petersen,Das Boot,https://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,1981,8.4
John Lee Hancock,The Alamo,https://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,2004,6
Wallace Wolodarsky,Sorority Boys,https://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,2002,5.4
Richard Curtis,About Time,https://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,2013,7.8
Yimou Zhang,House of Flying Daggers,https://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,2004,7.6
Nicholas Jarecki,Arbitrage,https://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,2012,6.6
Dean Israelite,Project Almanac,https://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,2015,6.4
Darnell Martin,Cadillac Records,https://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,2008,7
Scott Alexander,Screwed,https://www.imdb.com/title/tt0156323/?ref_=fn_tt_tt_1,2000,5.7
Stuart Gordon,Fortress,https://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,1992,5.9
Christopher Guest,For Your Consideration,https://www.imdb.com/title/tt0470765/?ref_=fn_tt_tt_1,2006,6.3
Woody Allen,Celebrity,https://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,1998,6.3
Ryan Murphy,Running with Scissors,https://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,2006,6.2
Robert Iscove,From Justin to Kelly,https://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,2003,2.1
Spike Lee,Girl 6,https://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,1996,5
Jane Campion,In the Cut,https://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,2003,5.3
James Gray,Two Lovers,https://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,2008,7.1
Fred Schepisi,Last Orders,https://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,2001,7
Joon-ho Bong,The Host,https://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1,2006,7
Roger Spottiswoode,The Pursuit of D.B. Cooper,https://www.imdb.com/title/tt0082958/?ref_=fn_tt_tt_1,1981,5.7
Antonia Bird,Ravenous,https://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,1999,7.1
Jon Poll,Charlie Bartlett,https://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,2007,7
Paolo Sorrentino,The Great Beauty,https://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,2013,7.7
Peter Care,The Dangerous Lives of Altar Boys,https://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1,2002,7.1
Chan-wook Park,Stoker,https://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,2013,6.8
Kar-Wai Wong,2046,https://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,2004,7.5
Ira Sachs,Married Life,https://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,2007,6.3
Carroll Ballard,Duma,https://www.imdb.com/title/tt0361715/?ref_=fn_tt_tt_1,2005,7.3
Neil Jordan,Ondine,https://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,2009,6.8
Takeshi Kitano,Brother,https://www.imdb.com/title/tt0222851/?ref_=fn_tt_tt_1,2000,7.2
Anthony Russo,Welcome to Collinwood,https://www.imdb.com/title/tt0271259/?ref_=fn_tt_tt_1,2002,6.4
Sidney Lumet,Critical Care,https://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1,1997,6
Vadim Perelman,The Life Before Her Eyes,https://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1,2007,6.4
Lawrence Kasdan,Darling Companion,https://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1,2012,5.1
Marco Kreuzpaintner,Trade,https://www.imdb.com/title/tt0399095/?ref_=fn_tt_tt_1,2007,7.5
Lajos Koltai,Fateless,https://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1,2005,7.1
Alan Rudolph,Breakfast of Champions,https://www.imdb.com/title/tt0120618/?ref_=fn_tt_tt_1,1999,4.6
Yimou Zhang,"A Woman, a Gun and a Noodle Shop",https://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,2009,5.7
Vincenzo Natali,Cypher,https://www.imdb.com/title/tt0284978/?ref_=fn_tt_tt_1,2002,6.8
Chuan Lu,City of Life and Death,https://www.imdb.com/title/tt1124052/?ref_=fn_tt_tt_1,2009,7.7
Tim Johnson,Home,https://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,2015,6.7
Lijun Sun,Legend of Kung Fu Rabbit,https://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1,2011,3.2
Takashi Yamazaki,Space Battleship Yamato,https://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1,2010,6.1
Renny Harlin,5 Days of War,https://www.imdb.com/title/tt1486193/?ref_=fn_tt_tt_1,2011,5.6
Christopher Smith,Triangle,https://www.imdb.com/title/tt1187064/?ref_=fn_tt_tt_1,2009,6.9
Timothy Hines,10 Days in a Madhouse,https://www.imdb.com/title/tt3453052/?ref_=fn_tt_tt_1,2015,7.5
Randall Wallace,Heaven Is for Real,https://www.imdb.com/title/tt1929263/?ref_=fn_tt_tt_1,2014,5.8
Guy Ritchie,Snatch,https://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,2000,8.3
David Winters,Dancin' It's On,https://www.imdb.com/title/tt2598580/?ref_=fn_tt_tt_1,2015,2.8
Mary Lambert,Pet Sematary,https://www.imdb.com/title/tt0098084/?ref_=fn_tt_tt_1,1989,6.6
Akira Kurosawa,Madadayo,https://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1,1993,7.5
Jamie Thraves,The Cry of the Owl,https://www.imdb.com/title/tt1034302/?ref_=fn_tt_tt_1,2009,6
Mabel Cheung,A Tale of Three Cities,https://www.imdb.com/title/tt3682770/?ref_=fn_tt_tt_1,2015,6.2
Joe Dante,Gremlins,https://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1,1984,7.2
George Lucas,Star Wars: Episode IV - A New Hope,https://www.imdb.com/title/tt0076759/?ref_=fn_tt_tt_1,1977,8.7
Dan Mazer,Dirty Grandpa,https://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1,2016,6
David Lean,Doctor Zhivago,https://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1,1965,8
Stephen Daldry,Trash,https://www.imdb.com/title/tt1921149/?ref_=fn_tt_tt_1,2014,7.2
Kenny Ortega,High School Musical 3: Senior Year,https://www.imdb.com/title/tt0962726/?ref_=fn_tt_tt_1,2008,4.5
David O. Russell,The Fighter,https://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1,2010,7.9
Jeff Tremaine,Jackass Number Two,https://www.imdb.com/title/tt0493430/?ref_=fn_tt_tt_1,2006,7.1
Jonathan Lynn,My Cousin Vinny,https://www.imdb.com/title/tt0104952/?ref_=fn_tt_tt_1,1992,7.5
R.J. Cutler,If I Stay,https://www.imdb.com/title/tt1355630/?ref_=fn_tt_tt_1,2014,6.8
Brian Trenchard-Smith,Drive Hard,https://www.imdb.com/title/tt2968804/?ref_=fn_tt_tt_1,2014,4.3
David S. Ward,Major League,https://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1,1989,7.2
Oliver Parker,St. Trinian's,https://www.imdb.com/title/tt0964587/?ref_=fn_tt_tt_1,2007,5.8
Joel Schumacher,Phone Booth,https://www.imdb.com/title/tt0183649/?ref_=fn_tt_tt_1,2002,7.1
Adam Shankman,A Walk to Remember,https://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1,2002,7.4
Tim Robbins,Dead Man Walking,https://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1,1995,7.6
Roger Kumble,Cruel Intentions,https://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1,1999,6.9
Kevin Greutert,Saw VI,https://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,2009,6
Mel Brooks,History of the World: Part I,https://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,1981,6.9
Gina Prince-Bythewood,The Secret Life of Bees,https://www.imdb.com/title/tt0416212/?ref_=fn_tt_tt_1,2008,7.3
Rob Pritts,Corky Romano,https://www.imdb.com/title/tt0250310/?ref_=fn_tt_tt_1,2001,4.6
Brian De Palma,Raising Cain,https://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,1992,6
Norman Jewison,F.I.S.T.,https://www.imdb.com/title/tt0077531/?ref_=fn_tt_tt_1,1978,6.4
Tobe Hooper,Invaders from Mars,https://www.imdb.com/title/tt0091276/?ref_=fn_tt_tt_1,1986,5.5
John Crowley,Brooklyn,https://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1,2015,7.5
Stanley Kubrick,Barry Lyndon,https://www.imdb.com/title/tt0072684/?ref_=fn_tt_tt_1,1975,8.1
Brendan Malloy,Out Cold,https://www.imdb.com/title/tt0253798/?ref_=fn_tt_tt_1,2001,6.3
Reginald Hudlin,The Ladies Man,https://www.imdb.com/title/tt0213790/?ref_=fn_tt_tt_1,2000,5.1
Dustin Hoffman,Quartet,https://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,2012,6.8
Gregory Poirier,Tomcats,https://www.imdb.com/title/tt0246989/?ref_=fn_tt_tt_1,2001,5.3
Bill Paxton,Frailty,https://www.imdb.com/title/tt0264616/?ref_=fn_tt_tt_1,2001,7.3
Simon Curtis,Woman in Gold,https://www.imdb.com/title/tt2404425/?ref_=fn_tt_tt_1,2015,7.3
Bill Condon,Kinsey,https://www.imdb.com/title/tt0362269/?ref_=fn_tt_tt_1,2004,7.1
Sam Raimi,Army of Darkness,https://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,1992,7.6
Dewey Nicks,Slackers,https://www.imdb.com/title/tt0240900/?ref_=fn_tt_tt_1,2002,5.3
Lasse Hallström,What's Eating Gilbert Grape,https://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1,1993,7.8
Philip Saville,The Visual Bible: The Gospel of John,https://www.imdb.com/title/tt0377992/?ref_=fn_tt_tt_1,2003,7.7
Mike Leigh,Vera Drake,https://www.imdb.com/title/tt0383694/?ref_=fn_tt_tt_1,2004,7.7
Daisy von Scherler Mayer,The Guru,https://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1,2002,5.4
Mira Nair,The Perez Family,https://www.imdb.com/title/tt0114113/?ref_=fn_tt_tt_1,1995,6.2
Ethan Coen,Inside Llewyn Davis,https://www.imdb.com/title/tt2042568/?ref_=fn_tt_tt_1,2013,7.4
Tim Blake Nelson,O,https://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1,2001,6.2
William A. Graham,Return to the Blue Lagoon,https://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,1991,5.1
Martin Ritt,The Molly Maguires,https://www.imdb.com/title/tt0066090/?ref_=fn_tt_tt_1,1970,6.9
John Turturro,Romance & Cigarettes,https://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1,2005,6.3
Agnieszka Holland,Copying Beethoven,https://www.imdb.com/title/tt0424908/?ref_=fn_tt_tt_1,2006,6.8
Tobe Hooper,Poltergeist,https://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,1982,7.4
Rowan Joffe,Brighton Rock,https://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1,2010,5.7
David Hackl,Saw V,https://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1,2008,5.8
Giuliano Montaldo,Machine Gun McCain,https://www.imdb.com/title/tt0065895/?ref_=fn_tt_tt_1,1969,6.2
Lisa Azuelos,LOL,https://www.imdb.com/title/tt1592873/?ref_=fn_tt_tt_1,2012,4.3
Ray Lawrence,Jindabyne,https://www.imdb.com/title/tt0382765/?ref_=fn_tt_tt_1,2006,6.4
Karan Johar,Kabhi Alvida Naa Kehna,https://www.imdb.com/title/tt0449999/?ref_=fn_tt_tt_1,2006,6
Oliver Parker,An Ideal Husband,https://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1,1999,6.9
Ruairi Robinson,The Last Days on Mars,https://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1,2013,5.5
Jaume Balagueró,Darkness,https://www.imdb.com/title/tt0273517/?ref_=fn_tt_tt_1,2002,5.4
Stanley Kubrick,2001: A Space Odyssey,https://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,1968,8.3
Steven Spielberg,E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/?ref_=fn_tt_tt_1,1982,7.9
Jon Kasdan,In the Land of Women,https://www.imdb.com/title/tt0419843/?ref_=fn_tt_tt_1,2007,6.5
Léa Pool,The Blue Butterfly,https://www.imdb.com/title/tt0313300/?ref_=fn_tt_tt_1,2004,6.3
Floyd Mutrux,There Goes My Baby,https://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1,1994,6.4
,Lovesick,https://www.imdb.com/title/tt4051832/?ref_=fn_tt_tt_1,,7.9
Sajid Khan,Housefull,https://www.imdb.com/title/tt1573072/?ref_=fn_tt_tt_1,2010,5.3
Christopher Cain,September Dawn,https://www.imdb.com/title/tt0473700/?ref_=fn_tt_tt_1,2007,5.8
Dean Wright,For Greater Glory: The True Story of Cristiada,https://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1,2012,6.6
Eric Lartigau,La Famille Bélier,https://www.imdb.com/title/tt3547740/?ref_=fn_tt_tt_1,2014,7.4
Gus Van Sant,Good Will Hunting,https://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1,1997,8.3
Shintaro Shimosawa,Misconduct,https://www.imdb.com/title/tt3658772/?ref_=fn_tt_tt_1,2016,5.3
Darren Lynn Bousman,Saw III,https://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1,2006,6.2
Ivan Reitman,Stripes,https://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1,1981,6.9
Peyton Reed,Bring It On,https://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1,2000,5.9
James DeMonaco,The Purge: Election Year,https://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1,2016,6.1
Robert Iscove,She's All That,https://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1,1999,5.8
Lee Daniels,Precious,https://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,2009,7.3
Darren Lynn Bousman,Saw IV,https://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1,2007,5.9
Geoffrey Sax,White Noise,https://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1,2005,5.5
Tyler Perry,Madea's Family Reunion,https://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1,2006,5
Martin Scorsese,The Color of Money,https://www.imdb.com/title/tt0090863/?ref_=fn_tt_tt_1,1986,7
Ken Annakin,The Longest Day,https://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1,1962,7.8
Stephen Herek,The Mighty Ducks,https://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1,1992,6.4
Takashi Shimizu,The Grudge,https://www.imdb.com/title/tt0391198/?ref_=fn_tt_tt_1,2004,5.9
Dennis Dugan,Happy Gilmore,https://www.imdb.com/title/tt0116483/?ref_=fn_tt_tt_1,1996,7
Victor Salva,Jeepers Creepers,https://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1,2001,6.1
Stephen Herek,Bill & Ted's Excellent Adventure,https://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1,1989,6.9
Carol Reed,Oliver!,https://www.imdb.com/title/tt0063385/?ref_=fn_tt_tt_1,1968,7.5
John Madden,The Best Exotic Marigold Hotel,https://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1,2011,7.3
Chuck Sheetz,Recess: School's Out,https://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1,2001,6.5
George Miller,Mad Max Beyond Thunderdome,https://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1,1985,6.2
Mark L. Lester,Commando,https://www.imdb.com/title/tt0088944/?ref_=fn_tt_tt_1,1985,6.7
William Brent Bell,The Boy,https://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1,2016,6
John Erick Dowdle,Devil,https://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,2010,6.3
Marcus Raboy,Friday After Next,https://www.imdb.com/title/tt0293815/?ref_=fn_tt_tt_1,2002,5.8
Leigh Whannell,Insidious: Chapter 3,https://www.imdb.com/title/tt3195644/?ref_=fn_tt_tt_1,2015,6.1
Michael Schultz,The Last Dragon,https://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1,1985,6.9
Guy Ritchie,Snatch,https://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,2000,8.3
Brett Leonard,The Lawnmower Man,https://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1,1992,5.4
Peter Sollett,Nick and Norah's Infinite Playlist,https://www.imdb.com/title/tt0981227/?ref_=fn_tt_tt_1,2008,6.7
Kevin Smith,Dogma,https://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,1999,7.4
Bob Dolman,The Banger Sisters,https://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1,2002,5.6
Joe Dante,Twilight Zone: The Movie,https://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1,1983,6.5
Rowdy Herrington,Road House,https://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,1989,6.5
Keenen Ivory Wayans,A Low Down Dirty Shame,https://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1,1994,5.8
John Polson,Swimfan,https://www.imdb.com/title/tt0283026/?ref_=fn_tt_tt_1,2002,5
Greg Coolidge,Employee of the Month,https://www.imdb.com/title/tt0424993/?ref_=fn_tt_tt_1,2006,5.5
Harry Elfont,Can't Hardly Wait,https://www.imdb.com/title/tt0127723/?ref_=fn_tt_tt_1,1998,6.5
Francis Ford Coppola,The Outsiders,https://www.imdb.com/title/tt0086066/?ref_=fn_tt_tt_1,1983,7.2
David Lowery,Pete's Dragon,https://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1,2016,7.3
David Cronenberg,The Dead Zone,https://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1,1983,7.2
Ciarán Foy,Sinister 2,https://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1,2015,5.2
Salim Akil,Sparkle,https://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1,2012,5.7
Jamie Blanks,Valentine,https://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1,2001,4.7
Olatunde Osunsanmi,The Fourth Kind,https://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1,2009,5.9
Robert Altman,A Prairie Home Companion,https://www.imdb.com/title/tt0420087/?ref_=fn_tt_tt_1,2006,6.8
Leon Ichaso,Sugar Hill,https://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1,1993,5.9
Joseph Zito,Invasion U.S.A.,https://www.imdb.com/title/tt0089348/?ref_=fn_tt_tt_1,1985,5.3
Malcolm D. Lee,Roll Bounce,https://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,2005,6
Wes Anderson,Rushmore,https://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1,1998,7.7
Colin Strause,Skyline,https://www.imdb.com/title/tt1564585/?ref_=fn_tt_tt_1,2010,4.4
John Madden,The Second Best Exotic Marigold Hotel,https://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1,2015,6.6
Patricia Rozema,Kit Kittredge: An American Girl,https://www.imdb.com/title/tt0846308/?ref_=fn_tt_tt_1,2008,6.7
Mark Rosman,The Perfect Man,https://www.imdb.com/title/tt0380623/?ref_=fn_tt_tt_1,2005,5.5
Spike Lee,Mo' Better Blues,https://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,1990,6.5
Steve Oedekerk,Kung Pow: Enter the Fist,https://www.imdb.com/title/tt0240468/?ref_=fn_tt_tt_1,2002,6.2
Ron Underwood,Tremors,https://www.imdb.com/title/tt0100814/?ref_=fn_tt_tt_1,1990,7.1
Rob Schmidt,Wrong Turn,https://www.imdb.com/title/tt0295700/?ref_=fn_tt_tt_1,2003,6.1
Walter Hill,The Long Riders,https://www.imdb.com/title/tt0081071/?ref_=fn_tt_tt_1,1980,7.1
James Foley,The Corruptor,https://www.imdb.com/title/tt0142192/?ref_=fn_tt_tt_1,1999,6
Jeff Nichols,Mud,https://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,2012,7.4
Robert Ben Garant,Reno 911!: Miami,https://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1,2007,5.9
Morgan Spurlock,One Direction: This Is Us,https://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,2013,4.1
Neal Brennan,"The Goods: Live Hard, Sell Hard",https://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1,2009,5.8
Tuck Tucker,Hey Arnold! The Movie,https://www.imdb.com/title/tt0314166/?ref_=fn_tt_tt_1,2002,5.9
Simon Curtis,My Week with Marilyn,https://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1,2011,7
Richard Shepard,The Matador,https://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1,2005,6.8
Theodore Witcher,Love Jones,https://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1,1997,7.4
Joel Edgerton,The Gift,https://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,2015,7.1
Jim Hanon,End of the Spear,https://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1,2005,7
